season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified 
2017,REG,NYJ,6,00-0027963,G,James Carpenter,James,Carpenter,,,,Shoulder,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0031336,DE,Kony Ealy,Kony,Ealy,,,,Shoulder,,Full Participation in Practice,2017-10-13T12:22:46Z
2017,REG,NYJ,6,00-0026184,RB,Matt Forte,Matt,Forte,,,,Knee,Toe,Full Participation in Practice,2017-10-13T12:22:57Z
2017,REG,NYJ,6,00-0033953,TE,Jordan Leggett,Jordan,Leggett,,,,Knee,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0030160,LB,Josh Martin,Josh,Martin,,,,Ankle,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0021206,QB,Josh McCown,Josh,McCown,,,,right Shoulder,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0026564,DT,Steve McLendon,Steve,McLendon,,,,Hamstring,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0031628,CB,Darryl Roberts,Darryl,Roberts,,,,Hamstring,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0032420,T,Brandon Shell,Brandon,Shell,,,,Shoulder,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0031933,DE,Leonard Williams,Leonard,Williams,,,,Wrist,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0030066,G,Brian Winters,Brian,Winters,,,,Abdomen,,Full Participation in Practice,2017-10-13T12:22:27Z
2017,REG,NYJ,6,00-0028064,RB,Bilal Powell,Bilal,Powell,Calf,,Questionable,Calf,,Did Not Participate In Practice,2017-10-13T12:24:14Z
2017,REG,NYJ,6,00-0027968,DE,Muhammad Wilkerson,Muhammad,Wilkerson,Shoulder,Toe,Questionable,Shoulder,Toe,Did Not Participate In Practice,2017-10-13T12:23:28Z
2017,REG,OAK,6,00-0031280,QB,Derek Carr,Derek,Carr,,,,Back,,Full Participation in Practice,2017-10-13T12:26:31Z
2017,REG,OAK,6,00-0031544,WR,Amari Cooper,Amari,Cooper,,,,Knee,,Full Participation in Practice,2017-10-13T12:26:41Z
2017,REG,OAK,6,00-0031367,G,Gabe Jackson,Gabe,Jackson,,,,Foot,,Full Participation in Practice,2017-10-13T12:26:49Z
2017,REG,OAK,6,00-0028097,TE,Lee Smith,Lee,Smith,,,,Knee,,Full Participation in Practice,2017-10-13T12:27:01Z
2017,REG,OAK,6,00-0033882,CB,Gareon Conley,Gareon,Conley,Shin,,Out,Shin,,Did Not Participate In Practice,2017-10-13T12:27:15Z
2017,REG,OAK,6,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-13T12:27:28Z
2017,REG,OAK,6,00-0033956,LB,Marquel Lee,Marquel,Lee,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-13T12:27:43Z
2017,REG,OAK,6,00-0029492,RB,Jamize Olawale,Jamize,Olawale,Concussion,,Out,Concussion,,Did Not Participate In Practice,2017-10-13T12:27:50Z
2017,REG,OAK,6,00-0030420,CB,David Amerson,David,Amerson,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2017-10-13T12:27:03Z
2017,REG,OAK,6,00-0033056,LB,Cory James,Cory,James,Knee,,Questionable,Knee,,Limited Participation in Practice,2017-10-13T12:27:03Z
2017,REG,OAK,6,00-0032940,RB,DeAndre Washington,DeAndre,Washington,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2017-10-13T12:27:03Z
2017,REG,PHI,6,00-0025555,S,Corey Graham,Corey,Graham,,,,Hamstring,,Full Participation in Practice,2017-10-11T08:57:01Z
2017,REG,PHI,6,00-0032129,LB,Jordan Hicks,Jordan,Hicks,,,,Ankle,,Full Participation in Practice,2017-10-11T08:57:01Z
2017,REG,PHI,6,00-0028899,S,Rodney McLeod,Rodney,McLeod,,,,Hamstring,,Full Participation in Practice,2017-10-11T08:57:01Z
2017,REG,PHI,6,00-0032195,CB,Ronald Darby,Ronald,Darby,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-11T09:01:18Z
2017,REG,PHI,6,00-0030561,T,Lane Johnson,Lane,Johnson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2017-10-11T09:02:36Z
2017,REG,PHI,6,00-0032782,RB,Wendell Smallwood,Wendell,Smallwood,Knee,,Questionable,Knee,,Did Not Participate In Practice,2017-10-11T09:00:52Z
2017,REG,PHI,6,00-0029653,DT,Fletcher Cox,Fletcher,Cox,Calf,,Questionable,Calf,,Full Participation in Practice,2017-10-11T09:00:52Z
2017,REG,PHI,6,00-0031173,S,Jaylen Watkins,Jaylen,Watkins,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2017-10-11T09:00:52Z
2017,REG,PHI,6,00-0031089,DT,Beau Allen,Beau,Allen,Foot,,Questionable,Foot,,Limited Participation in Practice,2017-10-11T09:00:52Z
2017,REG,PHI,6,00-0026142,DE,Chris Long,Chris,Long,Foot,,Questionable,Foot,,Limited Participation in Practice,2017-10-11T09:00:52Z
2017,REG,PHI,6,00-0032859,DT,Destiny Vaeao,Destiny,Vaeao,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2017-10-11T09:00:52Z
2017,REG,PIT,6,00-0028001,T,Marcus Gilbert,Marcus,Gilbert,,,,Hamstring,,Full Participation in Practice,2017-10-13T10:27:00Z
2017,REG,PIT,6,00-0027870,C,Maurkice Pouncey,Maurkice,Pouncey,,,,Chest,,Full Participation in Practice,2017-10-13T10:27:00Z
2017,REG,PIT,6,00-0031365,LB,Ryan Shazier,Ryan,Shazier,,,,Quadricep,,Full Participation in Practice,2017-10-13T10:27:00Z
2017,REG,PIT,6,00-0026561,G,Ramon Foster,Ramon,Foster,Back,,Questionable,Back,,Did Not Participate In Practice,2017-10-13T13:50:34Z
2017,REG,SF,6,00-0030050,LB,Ray-Ray Armstrong,Ray-Ray,Armstrong,,,,Shoulder,,Full Participation in Practice,2017-10-13T13:10:05Z
2017,REG,SF,6,00-0027894,LB,Navorro Bowman,Navorro,Bowman,,,,Not Injury Related,,Full Participation in Practice,2017-10-12T15:47:41Z
2017,REG,SF,6,00-0026345,WR,Pierre Garcon,Pierre,Garcon,,,,Not Injury Related,,Full Participation in Practice,2017-10-13T13:08:42Z
2017,REG,SF,6,00-0033297,DT,D.J. Jones,D.J.,Jones,,,,Back,,Full Participation in Practice,2017-10-13T13:08:42Z
2017,REG,SF,6,00-0033288,TE,George Kittle,George,Kittle,,,,Chest,,Full Participation in Practice,2017-10-13T13:10:19Z
2017,REG,SF,6,00-0027684,DT,Earl Mitchell,Earl,Mitchell,,,,Knee,,Full Participation in Practice,2017-10-13T13:10:26Z
2017,REG,SF,6,00-0025415,T,Joe Staley,Joe,Staley,,,,Not Injury Related,,Full Participation in Practice,2017-10-13T13:08:42Z
2017,REG,SF,6,00-0031298,S,Jimmie Ward,Jimmie,Ward,,,,Shoulder,,Full Participation in Practice,2017-10-13T13:10:41Z
2017,REG,SF,6,00-0029892,RB,Kyle Juszczyk,Kyle,Juszczyk,Back,,Out,Back,,Did Not Participate In Practice,2017-10-13T13:18:51Z
2017,REG,SF,6,00-0033302,S,Adrian Colbert,Adrian,Colbert,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2017-10-13T13:18:30Z
2017,REG,SF,6,00-0033887,LB,Reuben Foster,Reuben,Foster,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2017-10-13T13:18:30Z
2017,REG,SF,6,00-0030548,S,Eric Reid,Eric,Reid,Knee,,Questionable,Knee,,Limited Participation in Practice,2017-10-13T13:18:30Z
2017,REG,SF,6,00-0027812,LB,Dekoda Watson,Dekoda,Watson,Groin,,Questionable,Groin,,Limited Participation in Practice,2017-10-13T13:18:30Z
2017,REG,SF,6,00-0033783,CB,Ahkello Witherspoon,Ahkello,Witherspoon,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2017-10-13T13:18:30Z
2017,REG,TB,6,00-0029691,S,Josh Robinson,Josh,Robinson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2017-10-13T12:33:03Z
2017,REG,TB,6,00-0031948,DE,Ryan Russell,Ryan,Russell,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2017-10-13T12:33:14Z
2017,REG,TB,6,00-0032109,LB,Kwon Alexander,Kwon,Alexander,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2017-10-13T12:32:47Z
2017,REG,TB,6,00-0029422,S,Keith Tandy,Keith,Tandy,Hip,,Out,Hip,,Limited Participation in Practice,2017-10-13T12:33:22Z
2017,REG,TB,6,00-0026994,DE,Robert Ayers,Robert,Ayers,Back,,Questionable,Back,,Full Participation in Practice,2017-10-13T12:32:54Z
2017,REG,TB,6,00-0032243,C,Ali Marpet,Ali,Marpet,Illness,,Questionable,Illness,,Full Participation in Practice,2017-10-13T12:32:31Z
2017,REG,TB,6,00-0029562,LB,Lavonte David,Lavonte,David,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2017-10-13T12:32:31Z
2017,REG,TB,6,00-0027653,S,T.J. Ward,T.J.,Ward,Hip,,Questionable,Hip,,Limited Participation in Practice,2017-10-13T12:32:31Z
2017,REG,TEN,6,00-0031442,T,Taylor Lewan,Taylor,Lewan,,,,Knee,,Full Participation in Practice,2017-10-14T11:53:48Z
2017,REG,TEN,6,00-0030538,S,Johnathan Cyprien,Johnathan,Cyprien,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2017-10-14T11:54:03Z
2017,REG,TEN,6,00-0033871,WR,Corey Davis,Corey,Davis,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2017-10-14T11:54:09Z
2017,REG,TEN,6,00-0029794,LB,Daren Bates,Daren,Bates,Knee,,Questionable,Knee,,Limited Participation in Practice,2017-10-14T11:53:56Z
2017,REG,TEN,6,00-0032268,QB,Marcus Mariota,Marcus,Mariota,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2017-10-14T11:53:56Z
2017,REG,WAS,6,00-0029566,LB,Zach Brown,Zach,Brown,,,,Illness,,Full Participation in Practice,2017-10-13T12:28:39Z
2017,REG,WAS,6,00-0032760,WR,Josh Doctson,Josh,Doctson,,,,Shoulder,,Full Participation in Practice,2017-10-13T12:28:39Z
2017,REG,WAS,6,00-0028022,LB,Mason Foster,Mason,Foster,,,,Shoulder,,Full Participation in Practice,2017-10-13T12:28:39Z
2017,REG,WAS,6,00-0033527,S,Montae Nicholson,Montae,Nicholson,,,,Shoulder,,Full Participation in Practice,2017-10-13T12:28:39Z
2017,REG,WAS,6,00-0030566,S,D.J. Swearinger,D.J.,Swearinger,,,,Hamstring,,Full Participation in Practice,2017-10-13T12:28:47Z
2017,REG,WAS,6,00-0029285,CB,Josh Norman,Josh,Norman,Rib,,Out,Rib,,Did Not Participate In Practice,2017-10-13T12:29:26Z
2017,REG,WAS,6,00-0029709,T,Ty Nsekhe,Ty,Nsekhe,Core Muscle,,Out,Core Muscle,,Did Not Participate In Practice,2017-10-13T12:29:30Z
2017,REG,WAS,6,00-0031844,S,Deshazor Everett,Deshazor,Everett,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2017-10-13T12:29:03Z
2017,REG,WAS,6,00-0032371,RB,Rob Kelley,Rob,Kelley,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2017-10-13T12:29:07Z
2017,REG,WAS,6,00-0027857,T,Trent Williams,Trent,Williams,Knee,,Questionable,Knee,,Did Not Participate In Practice,2017-10-13T12:28:50Z
2017,REG,ARI,7,00-0027686,DT,Corey Peters,Corey,Peters,,,,Knee,,Full Participation in Practice,2017-10-20T08:16:33Z
2017,REG,ARI,7,00-0027943,CB,Patrick Peterson,Patrick,Peterson,,,,Quadricep,,Full Participation in Practice,2017-10-20T08:16:41Z
2017,REG,ARI,7,00-0027674,T,Jared Veldheer,Jared,Veldheer,,,,Knee,,Full Participation in Practice,2017-10-20T08:16:26Z
2017,REG,ARI,7,00-0030287,RB,Andre Ellington,Andre,Ellington,Quadricep,,Questionable,Quadricep,,Did Not Participate In Practice,2017-10-20T08:17:28Z
2017,REG,ARI,7,00-0022927,LB,Karlos Dansby,Karlos,Dansby,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2017-10-20T08:17:28Z
2017,REG,ARI,7,00-0032761,DT,Robert Nkemdiche,Robert,Nkemdiche,Calf,,Questionable,Calf,,Limited Participation in Practice,2017-10-20T08:17:28Z
2017,REG,ARI,7,00-0031914,DT,Olsen Pierre,Olsen,Pierre,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2017-10-20T08:17:28Z
2017,REG,ARI,7,00-0031713,DT,Xavier Williams,Xavier,Williams,Knee,,Questionable,Knee,,Limited Participation in Practice,2017-10-20T08:17:28Z
2017,REG,ATL,7,00-0032240,LB,Vic Beasley,Vic,Beasley,,,,Hamstring,,Full Participation in Practice,2017-10-20T09:17:11Z
2017,REG,ATL,7,00-0020578,K,Matt Bryant,Matt,Bryant,,,,Back,,Full Participation in Practice,2017-10-20T09:17:17Z
2017,REG,ATL,7,00-0033242,LB,Jermaine Grace,Jermaine,Grace,,,,Hamstring,,Full Participation in Practice,2017-10-20T09:17:23Z
2017,REG,ATL,7,00-0033549,LB,Duke Riley,Duke,Riley,,,,Knee,,Full Participation in Practice,2017-10-20T09:17:30Z
2017,REG,ATL,7,00-0032388,LB,Deion Jones,Deion,Jones,,,,Quadricep,,Limited Participation in Practice,2017-10-20T09:17:06Z
2017,REG,ATL,7,00-0033540,DE,Takkarist McKinley,Takkarist,McKinley,,,,Shoulder,,Limited Participation in Practice,2017-10-20T09:17:06Z
2017,REG,ATL,7,00-0029632,WR,Mohamed Sanu,Mohamed,Sanu,,,,Hamstring,,Limited Participation in Practice,2017-10-20T09:17:06Z
2017,REG,ATL,7,00-0029252,DE,Courtney Upshaw,Courtney,Upshaw,,,,Ankle,Knee,Limited Participation in Practice,2017-10-20T09:17:06Z
2017,REG,ATL,7,00-0031313,LB,Jordan Tripp,Jordan,Tripp,Concussion,,Out,Concussion,,Did Not Participate In Practice,2017-10-20T09:18:02Z
2017,REG,BAL,7,00-0022161,LB,Terrell Suggs,Terrell,Suggs,,,,Not Injury Related,,Did Not Participate In Practice,2017-10-20T11:26:34Z
2017,REG,BAL,7,00-0032054,WR,Breshad Perriman,Breshad,Perriman,Concussion,,Out,Concussion,,Did Not Participate In Practice,2017-10-20T11:34:02Z
2017,REG,BAL,7,00-0032575,C,Matt Skura,Matt,Skura,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-20T11:34:12Z
2017,REG,BAL,7,00-0031375,RB,Terrance West,Terrance,West,Calf,,Out,Calf,,Did Not Participate In Practice,2017-10-20T11:34:48Z
2017,REG,BAL,7,00-0031558,TE,Maxx Williams,Maxx,Williams,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-20T11:34:57Z
2017,REG,BAL,7,00-0033915,LB,Tim Williams,Tim,Williams,Thigh,,Out,Thigh,,Did Not Participate In Practice,2017-10-20T11:35:08Z
2017,REG,BAL,7,00-0028702,WR,Chris Matthews,Chris,Matthews,Thigh,,Doubtful,Thigh,,Did Not Participate In Practice,2017-10-20T11:33:54Z
2017,REG,BAL,7,00-0031938,DT,Carl Davis,Carl,Davis,Thigh,,Questionable,Thigh,,Full Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0033826,CB,Jaylen Hill,Jaylen,Hill,Thigh,,Questionable,Thigh,,Full Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0032965,T,Ronnie Stanley,Ronnie,Stanley,Mouth,,Questionable,Mouth,,Full Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0030511,DT,Brandon Williams,Brandon,Williams,Foot,,Questionable,Foot,,Full Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0027539,S,Anthony Levine,Anthony,Levine,Thigh,,Questionable,Thigh,,Limited Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0026995,WR,Jeremy Maclin,Jeremy,Maclin,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0027965,CB,Jimmy Smith,Jimmy,Smith,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0026901,WR,Mike Wallace,Mike,Wallace,Back,,Questionable,Back,,Limited Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0022943,TE,Benjamin Watson,Benjamin,Watson,Knee,,Questionable,Knee,,Limited Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BAL,7,00-0027060,S,Lardarius Webb,Lardarius,Webb,Knee,,Questionable,Knee,,Limited Participation in Practice,2017-10-20T11:33:38Z
2017,REG,BUF,7,00-0023516,G,Richie Incognito,Richie,Incognito,,,,Not Injury Related,,Did Not Participate In Practice,2017-10-19T13:56:00Z
2017,REG,BUF,7,00-0029561,T,Cordy Glenn,Cordy,Glenn,,,,Ankle,Foot,Full Participation in Practice,2017-10-20T10:10:15Z
2017,REG,BUF,7,00-0028112,TE,Charles Clay,Charles,Clay,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-20T10:12:09Z
2017,REG,BUF,7,00-0026672,LB,Ramon Humber,Ramon,Humber,Thumb,,Out,Thumb,,Did Not Participate In Practice,2017-10-20T10:12:15Z
2017,REG,BUF,7,00-0031394,CB,E.J. Gaines,E.J.,Gaines,Groin,,Questionable,Groin,,Full Participation in Practice,2017-10-20T10:11:20Z
2017,REG,BUF,7,00-0029087,CB,Leonard Johnson,Leonard,Johnson,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2017-10-20T10:11:20Z
2017,REG,BUF,7,00-0031299,WR,Jordan Matthews,Jordan,Matthews,Thumb,,Questionable,Thumb,,Full Participation in Practice,2017-10-20T10:11:20Z
2017,REG,CAR,7,00-0023448,LB,Thomas Davis,Thomas,Davis,,,,Groin,,Full Participation in Practice,2017-10-20T10:42:53Z
2017,REG,CAR,7,00-0031484,TE,Chris Manhertz,Chris,Manhertz,,,,Shoulder,,Full Participation in Practice,2017-10-20T10:43:29Z
2017,REG,CAR,7,00-0021140,DE,Julius Peppers,Julius,Peppers,,,,Shoulder,,Full Participation in Practice,2017-10-20T10:43:37Z
2017,REG,CAR,7,00-0026153,RB,Jonathan Stewart,Jonathan,Stewart,,,,Ankle,,Full Participation in Practice,2017-10-20T10:43:43Z
2017,REG,CAR,7,00-0027939,QB,Cam Newton,Cam,Newton,,,,right Shoulder,,Limited Participation in Practice,2017-10-20T10:42:25Z
2017,REG,CAR,7,00-0033339,S,Demetrious Cox,Demetrious,Cox,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-20T10:45:15Z
2017,REG,CAR,7,00-0032414,T,John Theus,John,Theus,Concussion,,Out,Concussion,,Did Not Participate In Practice,2017-10-20T10:45:48Z
2017,REG,CAR,7,00-0029731,RB,Fozzy Whittaker,Fozzy,Whittaker,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-20T10:46:00Z
2017,REG,CAR,7,00-0029248,LB,Luke Kuechly,Luke,Kuechly,Concussion,,Out,Concussion,,Limited Participation in Practice,2017-10-20T10:45:32Z
2017,REG,CAR,7,00-0031359,WR,Kelvin Benjamin,Kelvin,Benjamin,Knee,,Questionable,Knee,,Full Participation in Practice,2017-10-20T10:45:06Z
2017,REG,CAR,7,00-0027835,S,Kurt Coleman,Kurt,Coleman,Knee,,Questionable,Knee,,Full Participation in Practice,2017-10-20T10:45:06Z
2017,REG,CAR,7,00-0026858,K,Graham Gano,Graham,Gano,right Knee,,Questionable,right Knee,,Full Participation in Practice,2017-10-20T10:45:06Z
2017,REG,CAR,7,00-0025470,DE,Charles Johnson,Charles,Johnson,Groin,,Questionable,Groin,,Full Participation in Practice,2017-10-20T10:45:06Z
2017,REG,CAR,7,00-0025446,C,Ryan Kalil,Ryan,Kalil,Neck,,Questionable,Neck,,Full Participation in Practice,2017-10-20T10:45:06Z
2017,REG,CAR,7,00-0029685,G,Greg Van Roten,Greg,Van Roten,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2017-10-20T10:46:19Z
2017,REG,CHI,7,00-0033633,WR,Tanner Gentry,Tanner,Gentry,,,,Hip,,Full Participation in Practice,2017-10-19T13:01:01Z
2017,REG,CHI,7,00-0030460,WR,Markus Wheaton,Markus,Wheaton,Groin,,Out,Groin,,Did Not Participate In Practice,2017-10-20T11:55:25Z
2017,REG,CHI,7,00-0027743,CB,Sherrick McManis,Sherrick,McManis,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2017-10-20T11:55:44Z
2017,REG,CHI,7,00-0031915,LB,John Timu,John,Timu,Ankle,Knee,Doubtful,Ankle,Knee,Did Not Participate In Practice,2017-10-20T11:56:25Z
2017,REG,CHI,7,00-0029795,RB,Benny Cunningham,Benny,Cunningham,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2017-10-20T11:55:04Z
2017,REG,CHI,7,00-0032773,LB,Nick Kwiatkoski,Nick,Kwiatkoski,Chest,,Questionable,Chest,,Full Participation in Practice,2017-10-20T11:55:15Z
2017,REG,CHI,7,00-0031561,C,Hroniss Grasu,Hroniss,Grasu,Hand,,Questionable,Hand,,Limited Participation in Practice,2017-10-20T11:55:04Z
2017,REG,CIN,7,00-0028039,G,Clint Boling,Clint,Boling,,,,Not Injury Related,,Did Not Participate In Practice,2017-10-19T12:03:58Z
2017,REG,CIN,7,00-0027973,QB,Andy Dalton,Andy,Dalton,,,,Ankle,,Full Participation in Practice,2017-10-20T10:11:30Z
2017,REG,CIN,7,00-0032807,S,Clayton Fejedelem,Clayton,Fejedelem,,,,Hamstring,,Full Participation in Practice,2017-10-20T10:11:30Z
2017,REG,CIN,7,00-0029560,CB,Dre Kirkpatrick,Dre,Kirkpatrick,,,,Shoulder,,Full Participation in Practice,2017-10-20T10:11:30Z
2017,REG,CIN,7,00-0033009,WR,Tyler Boyd,Tyler,Boyd,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-20T10:13:23Z
2017,REG,CIN,7,00-0030780,TE,Ryan Hewitt,Ryan,Hewitt,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-20T10:13:31Z
2017,REG,CIN,7,00-0023441,CB,Adam Jones,Adam,Jones,Back,,Doubtful,Back,,Did Not Participate In Practice,2017-10-20T10:13:58Z
2017,REG,CIN,7,00-0033460,WR,John Ross,John,Ross,Knee,,Questionable,Knee,,Full Participation in Practice,2017-10-20T10:13:15Z
2017,REG,CIN,7,00-0032069,S,Derron Smith,Derron,Smith,Ankle,,Questionable,Ankle,,Full Participation in Practice,2017-10-20T10:13:15Z
2017,REG,CLE,7,00-0025390,T,Joe Thomas,Joe,Thomas,,,,Knee,,Did Not Participate In Practice,2017-10-20T10:59:58Z
2017,REG,CLE,7,00-0032784,QB,Kevin Hogan,Kevin,Hogan,,,,Ribs,,Full Participation in Practice,2017-10-20T10:59:58Z
2017,REG,CLE,7,00-0032143,DT,Danny Shelton,Danny,Shelton,,,,Ankle,,Full Participation in Practice,2017-10-20T11:00:21Z
2017,REG,CLE,7,00-0031533,TE,Randall Telfer,Randall,Telfer,,,,Knee,,Full Participation in Practice,2017-10-20T10:59:58Z
2017,REG,CLE,7,00-0030697,DT,Jamie Meder,Jamie,Meder,,,,Toe,,Limited Participation in Practice,2017-10-20T10:59:58Z
2017,REG,CLE,7,00-0030484,CB,Jamar Taylor,Jamar,Taylor,,,,Ribs,,Limited Participation in Practice,2017-10-20T10:59:58Z
2017,REG,CLE,7,00-0032627,LB,James Burgess,James,Burgess,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-20T11:01:30Z
2017,REG,CLE,7,00-0027136,CB,Jason McCourty,Jason,McCourty,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2017-10-20T11:02:43Z
2017,REG,CLE,7,00-0027006,WR,Kenny Britt,Kenny,Britt,Knee,Groin,Questionable,Knee,Glute,Limited Participation in Practice,2017-10-20T11:01:08Z
2017,REG,CLE,7,00-0032166,WR,Sammie Coates,Sammie,Coates,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2017-10-20T11:02:17Z
2017,REG,CLE,7,00-0033883,S,Jabrill Peppers,Jabrill,Peppers,Toe,,Questionable,Toe,,Limited Participation in Practice,2017-10-20T11:03:03Z
2017,REG,DAL,7,00-0031534,T,La'el Collins,La'el,Collins,,,,Ankle,,Full Participation in Practice,2017-10-20T12:27:20Z
2017,REG,DAL,7,00-0027663,LB,Sean Lee,Sean,Lee,,,,Hamstring,,Full Participation in Practice,2017-10-20T12:27:20Z
2017,REG,DAL,7,00-0027947,T,Tyron Smith,Tyron,Smith,,,,Back,,Full Participation in Practice,2017-10-20T12:27:20Z
2017,REG,DAL,7,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2017-10-20T12:27:52Z
2017,REG,DAL,7,00-0025435,LB,Justin Durant,Justin,Durant,Groin,,Questionable,Groin,,Limited Participation in Practice,2017-10-20T12:27:57Z
2017,REG,DEN,7,00-0026213,RB,Jamaal Charles,Jamaal,Charles,,,,Not Injury Related,,Full Participation in Practice,2017-10-20T11:05:39Z
2017,REG,DEN,7,00-0031609,TE,A.J. Derby,A.J.,Derby,,,,Not Injury Related,,Full Participation in Practice,2017-10-20T11:05:39Z
2017,REG,DEN,7,00-0029620,LB,Brandon Marshall,Brandon,Marshall,,,,Shoulder,,Full Participation in Practice,2017-10-20T11:05:59Z
2017,REG,DEN,7,00-0024338,DT,Domata Peko,Domata,Peko,,,,Not Injury Related,,Full Participation in Practice,2017-10-20T11:05:39Z
2017,REG,DEN,7,00-0032156,QB,Trevor Siemian,Trevor,Siemian,,,,left Shoulder,,Full Participation in Practice,2017-10-20T11:05:39Z
2017,REG,DEN,7,00-0026160,CB,Aqib Talib,Aqib,Talib,,,,Not Injury Related,,Full Participation in Practice,2017-10-20T11:05:39Z
2017,REG,DEN,7,00-0027874,WR,Demaryius Thomas,Demaryius,Thomas,,,,Calf,,Full Participation in Practice,2017-10-20T11:05:48Z
2017,REG,DEN,7,00-0031344,WR,Cody Latimer,Cody,Latimer,Knee,,Out,Knee,,Did Not Participate In Practice,2017-10-20T11:07:03Z
2017,REG,DEN,7,00-0033108,QB,Paxton Lynch,Paxton,Lynch,right Shoulder,,Out,right Shoulder,,Did Not Participate In Practice,2017-10-20T11:07:07Z
2017,REG,DEN,7,00-0033466,WR,Isaiah McKenzie,Isaiah,McKenzie,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-20T11:07:13Z
2017,REG,DEN,7,00-0031350,LB,Corey Nelson,Corey,Nelson,Elbow,,Out,Elbow,,Did Not Participate In Practice,2017-10-20T11:07:16Z
2017,REG,DEN,7,00-0027685,WR,Emmanuel Sanders,Emmanuel,Sanders,Ankle,,Out,Ankle,,Did Not Participate In Practice,2017-10-20T11:07:22Z
2017,REG,DEN,7,00-0029543,T,Donald Stephenson,Donald,Stephenson,Calf,,Out,Calf,,Did Not Participate In Practice,2017-10-20T11:07:35Z
2017,REG,DEN,7,00-0030579,T,Menelik Watson,Menelik,Watson,Calf,,Out,Calf,,Did Not Participate In Practice,2017-10-20T11:07:41Z
2017,REG,GB,7,00-0027875,T,Bryan Bulaga,Bryan,Bulaga,,,,Concussion,,Full Participation in Practice,2017-10-20T12:53:31Z
