season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2013,REG,GB,1,00-0026946,LB,Brad Jones,Brad,Jones,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2013-09-06T13:45:11Z
2013,REG,GB,1,00-0023918,CB,Jarrett Bush,Jarrett,Bush,Ankle,,Probable,Ankle,,Limited Participation in Practice,2013-09-06T13:44:31Z
2013,REG,HOU,1,00-0030097,T,David Quessenberry,David,Quessenberry,Foot,,Out,Foot,,Did Not Participate In Practice,2013-09-07T12:23:05Z
2013,REG,HOU,1,00-0027703,LB,Darryl Sharpton,Darryl,Sharpton,Concussion,,Out,Concussion,,Did Not Participate In Practice,2013-09-07T12:23:13Z
2013,REG,HOU,1,00-0021377,S,Ed Reed,Ed,Reed,Hip,,Questionable,Hip,,Limited Participation in Practice,2013-09-07T12:23:35Z
2013,REG,HOU,1,00-0030228,CB,A.J. Bouye,A.J.,Bouye,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0026991,LB,Brian Cushing,Brian,Cushing,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0026796,RB,Arian Foster,Arian,Foster,Calf,,Probable,Calf,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0027718,TE,Garrett Graham,Garrett,Graham,Hip,,Probable,Hip,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Concussion,,Probable,Concussion,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0026935,CB,Brice McCain,Brice,McCain,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0029643,LB,Whitney Mercilus,Whitney,Mercilus,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0030473,LB,Sam Montgomery,Sam,Montgomery,Achilles,,Probable,Achilles,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0029520,S,Eddie Pleasant,Eddie,Pleasant,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0029673,WR,DeVier Posey,DeVier,Posey,Achilles,,Probable,Achilles,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0027980,LB,Brooks Reed,Brooks,Reed,Back,,Probable,Back,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,HOU,1,00-0022131,G,Wade Smith,Wade,Smith,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-07T12:21:48Z
2013,REG,IND,1,00-0020498,WR,Reggie Wayne,Reggie,Wayne,,,,Not Injury Related,,Did Not Participate In Practice,2013-09-06T11:54:52Z
2013,REG,IND,1,00-0027831,LB,Kavell Conner,Kavell,Conner,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-09-06T11:56:54Z
2013,REG,IND,1,00-0027892,LB,Pat Angerer,Pat,Angerer,Concussion,,Doubtful,Concussion,,Did Not Participate In Practice,2013-09-06T12:00:04Z
2013,REG,IND,1,00-0027755,WR,David Reed,David,Reed,Concussion,Quadricep,Questionable,Concussion,Quadricep,Did Not Participate In Practice,2013-09-06T11:57:14Z
2013,REG,IND,1,00-0027032,DT,Fili Moala,Fili,Moala,Foot,,Questionable,Foot,,Full Participation in Practice,2013-09-06T11:58:30Z
2013,REG,IND,1,00-0029689,TE,Dwayne Allen,Dwayne,Allen,Foot,,Probable,Foot,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,IND,1,00-0025637,RB,Ahmad Bradshaw,Ahmad,Bradshaw,Foot,,Probable,Foot,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,IND,1,00-0027960,T,Anthony Castonzo,Anthony,Castonzo,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,IND,1,00-0029697,TE,Coby Fleener,Coby,Fleener,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,IND,1,00-0028211,LB,Mario Harvey,Mario,Harvey,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,IND,1,00-0026249,G,Mike McGlynn,Mike,McGlynn,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,IND,1,00-0028650,S,Joe Young,Joe,Young,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:55:22Z
2013,REG,JAX,1,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,Calf,,Out,Calf,,Did Not Participate In Practice,2013-09-06T13:07:55Z
2013,REG,JAX,1,00-0026373,RB,Justin Forsett,Justin,Forsett,Toe,,Questionable,Toe,,Full Participation in Practice,2013-09-06T13:07:35Z
2013,REG,JAX,1,00-0027948,QB,Blaine Gabbert,Blaine,Gabbert,right thumb,,Questionable,right thumb,,Limited Participation in Practice,2013-09-06T13:07:44Z
2013,REG,JAX,1,00-0028014,G,Will Rackley,Will,Rackley,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2013-09-06T13:08:10Z
2013,REG,JAX,1,00-0028174,WR,Stephen Burton,Stephen,Burton,Illness,,Probable,Illness,,Full Participation in Practice,2013-09-06T13:05:59Z
2013,REG,JAX,1,00-0030538,CB,Johnathan Cyprien,Johnathan,Cyprien,Hamstring,,Probable,Hamstring,,Limited Participation in Practice,2013-09-06T13:08:48Z
2013,REG,JAX,1,00-0027055,DT,Roy Miller,Roy,Miller,Knee,,Probable,Knee,,Limited Participation in Practice,2013-09-06T13:05:59Z
2013,REG,JAX,1,00-0024405,DE,Jeremy Mincey,Jeremy,Mincey,Illness,,Probable,Illness,,Limited Participation in Practice,2013-09-06T13:05:59Z
2013,REG,KC,1,00-0030508,LB,Nico Johnson,Nico,Johnson,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-09-06T12:57:41Z
2013,REG,KC,1,00-0027673,G,Jon Asamoah,Jon,Asamoah,Calf,,Questionable,Calf,,Did Not Participate In Practice,2013-09-06T12:57:07Z
2013,REG,KC,1,00-0028024,DE,Allen Bailey,Allen,Bailey,Not Injury Related,,Questionable,Not Injury Related,,Did Not Participate In Practice,2013-09-06T12:57:13Z
2013,REG,KC,1,00-0025940,S,Husain Abdullah,Husain,Abdullah,Foot,,Questionable,Foot,,Limited Participation in Practice,2013-09-06T12:57:00Z
2013,REG,KC,1,00-0030506,TE,Travis Kelce,Travis,Kelce,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-09-06T12:57:58Z
2013,REG,KC,1,00-0026257,S,Quintin Demps,Quintin,Demps,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2013-09-06T12:57:21Z
2013,REG,KC,1,00-0030584,T,Eric Fisher,Eric,Fisher,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T12:56:06Z
2013,REG,KC,1,00-0029279,LB,James-Michael Johnson,James-Michael,Johnson,Groin,,Probable,Groin,,Full Participation in Practice,2013-09-06T12:56:06Z
2013,REG,KC,1,00-0029130,LB,Dezman Moses,Dezman,Moses,Toe,,Probable,Toe,,Full Participation in Practice,2013-09-06T12:56:06Z
2013,REG,KC,1,00-0027037,CB,Sean Smith,Sean,Smith,Neck,,Probable,Neck,,Full Participation in Practice,2013-09-06T12:56:06Z
2013,REG,KC,1,00-0029543,T,Donald Stephenson,Donald,Stephenson,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T12:56:06Z
2013,REG,MIA,1,00-0030519,CB,Will Davis,Will,Davis,Toe,,Out,Toe,,Did Not Participate In Practice,2013-09-06T11:05:40Z
2013,REG,MIA,1,00-0028453,QB,Pat Devlin,Pat,Devlin,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-09-06T11:05:48Z
2013,REG,MIA,1,00-0030484,CB,Jamar Taylor,Jamar,Taylor,Groin,,Out,Groin,,Did Not Participate In Practice,2013-09-06T11:05:57Z
2013,REG,MIA,1,00-0023727,CB,Dimitri Patterson,Dimitri,Patterson,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2013-09-06T11:06:10Z
2013,REG,MIA,1,00-0028454,LB,Jonathan Freeny,Jonathan,Freeny,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T11:05:33Z
2013,REG,MIA,1,00-0030555,DE,Dion Jordan,Dion,Jordan,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T11:05:33Z
2013,REG,MIA,1,00-0027082,DE,Vaughn Martin,Vaughn,Martin,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-09-06T11:05:33Z
2013,REG,MIA,1,00-0030422,TE,Dion Sims,Dion,Sims,Groin,,Probable,Groin,,Full Participation in Practice,2013-09-06T11:05:33Z
2013,REG,MIA,1,00-0028173,S,Jimmy Wilson,Jimmy,Wilson,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2013-09-06T11:05:33Z
2013,REG,MIN,1,00-0022073,DT,Kevin Williams,Kevin,Williams,Knee,,Out,Knee,,Did Not Participate In Practice,2013-09-06T11:04:48Z
2013,REG,MIN,1,00-0028359,QB,McLeod Bethel-Thompson,McLeod,Bethel-Thompson,Illness,,Probable,Illness,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0027649,CB,Chris Cook,Chris,Cook,Groin,,Probable,Groin,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0028260,LB,Larry Dean,Larry,Dean,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0030574,DT,Sharrif Floyd,Sharrif,Floyd,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0026292,DT,Letroy Guion,Letroy,Guion,Finger,,Probable,Finger,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0025945,LB,Erin Henderson,Erin,Henderson,Heel,,Probable,Heel,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0027030,T,Phil Loadholt,Phil,Loadholt,Knee,,Probable,Knee,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0030578,WR,Cordarrelle Patterson,Cordarrelle,Patterson,Back,,Probable,Back,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0028108,CB,Mistral Raymond,Mistral,Raymond,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,MIN,1,00-0029606,S,Harrison Smith,Harrison,Smith,Back,,Probable,Back,,Full Participation in Practice,2013-09-06T11:04:37Z
2013,REG,NE,1,00-0023620,T,Will Svitek,Will,Svitek,Knee,,Out,Knee,,Did Not Participate In Practice,2013-09-06T12:49:34Z
2013,REG,NE,1,00-0027656,TE,Rob Gronkowski,Rob,Gronkowski,Back,Forearm,Doubtful,Back,Forearm,Limited Participation in Practice,2013-09-06T12:49:23Z
2013,REG,NE,1,00-0029239,RB,Brandon Bolden,Brandon,Bolden,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-09-06T12:48:42Z
2013,REG,NE,1,00-0030540,WR,Aaron Dobson,Aaron,Dobson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2013-09-06T12:48:52Z
2013,REG,NE,1,00-0029570,S,Nate Ebner,Nate,Ebner,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2013-09-06T12:49:00Z
2013,REG,NE,1,00-0030383,S,Duron Harmon,Duron,Harmon,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2013-09-06T12:49:12Z
2013,REG,NE,1,00-0026035,WR,Danny Amendola,Danny,Amendola,Groin,,Probable,Groin,,Full Participation in Practice,2013-09-06T12:48:24Z
2013,REG,NO,1,00-0028564,S,Isa Abdul-Quddus,Isa,Abdul-Quddus,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-09-06T12:48:38Z
2013,REG,NO,1,00-0030215,DE,Glenn Foster,Glenn,Foster,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-09-06T12:48:48Z
2013,REG,NO,1,00-0030067,T,Terron Armstead,Terron,Armstead,Stomach,,Probable,Stomach,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0029205,RB,Travaris Cadet,Travaris,Cadet,Foot,,Probable,Foot,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0024466,WR,Marques Colston,Marques,Colston,Foot,,Probable,Foot,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0024323,G,Jahri Evans,Jahri,Evans,Back,,Probable,Back,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0027551,DE,Junior Galette,Junior,Galette,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0030222,LB,Kevin Reddick,Kevin,Reddick,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0024424,T,Zach Strief,Zach,Strief,Back,,Probable,Back,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0029667,WR,Nick Toon,Nick,Toon,Chest,,Probable,Chest,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NO,1,00-0028010,DE,Martez Wilson,Martez,Wilson,Elbow,,Probable,Elbow,,Full Participation in Practice,2013-09-06T12:48:29Z
2013,REG,NYG,1,00-0027094,RB,Andre Brown,Andre,Brown,,,,Fibula,,Out (Definitely Will Not Play),2013-09-05T10:59:15Z
2013,REG,NYG,1,00-0023468,C,David Baas,David,Baas,Knee,,Out,Knee,,Did Not Participate In Practice,2013-09-06T11:12:56Z
2013,REG,NYG,1,00-0029281,TE,Adrien Robinson,Adrien,Robinson,Foot,,Out,Foot,,Did Not Participate In Practice,2013-09-06T11:14:17Z
2013,REG,NYG,1,00-0021922,T,David Diehl,David,Diehl,Thumb,,Out,Thumb,,Out (Definitely Will Not Play),2013-09-06T11:13:27Z
2013,REG,NYG,1,00-0028492,RB,Henry Hynoski,Henry,Hynoski,Knee,,Questionable,Knee,,Limited Participation in Practice,2013-09-06T11:13:40Z
2013,REG,NYG,1,00-0030069,DE,Damontre Moore,Damontre,Moore,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2013-09-06T11:13:52Z
2013,REG,NYG,1,00-0027867,DE,Jason Pierre-Paul,Jason,Pierre-Paul,Back,,Questionable,Back,,Limited Participation in Practice,2013-09-06T11:14:06Z
2013,REG,NYG,1,00-0029267,CB,Jayron Hosley,Jayron,Hosley,Ankle,,Probable,Ankle,,Full Participation in Practice,2013-09-06T11:12:45Z
2013,REG,NYG,1,00-0027265,WR,Victor Cruz,Victor,Cruz,Heel,,Probable,Heel,,Limited Participation in Practice,2013-09-06T11:12:45Z
2013,REG,NYJ,1,00-0029559,DE,Quinton Coples,Quinton,Coples,Ankle,,Out,Ankle,,Did Not Participate In Practice,2013-09-06T12:50:10Z
2013,REG,NYJ,1,00-0026898,QB,Mark Sanchez,Mark,Sanchez,right Shoulder,,Out,right Shoulder,,Did Not Participate In Practice,2013-09-06T12:49:57Z
2013,REG,NYJ,1,00-0028032,DT,Kenrick Ellis,Kenrick,Ellis,Back,,Questionable,Back,,Limited Participation in Practice,2013-09-06T12:49:42Z
2013,REG,NYJ,1,00-0024240,WR,Santonio Holmes,Santonio,Holmes,Foot,,Questionable,Foot,,Limited Participation in Practice,2013-09-06T12:49:50Z
