season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2015,REG,DEN,1,00-0029620,LB,Brandon Marshall,Brandon,Marshall,Foot,,Probable,Foot,,Full Participation in Practice,2015-09-11T11:49:50Z
2015,REG,DET,1,00-0031071,DT,Caraun Reid,Caraun,Reid,Ankle,,Out,Ankle,,Did Not Participate In Practice,2015-09-11T13:00:49Z
2015,REG,DET,1,00-0030065,G,Larry Warford,Larry,Warford,Ankle,,Out,Ankle,,Did Not Participate In Practice,2015-09-11T13:01:09Z
2015,REG,DET,1,00-0027050,LB,DeAndre Levy,DeAndre,Levy,Hip,,Doubtful,Hip,,Did Not Participate In Practice,2015-09-11T13:01:27Z
2015,REG,DET,1,00-0029886,T,LaAdrian Waddle,LaAdrian,Waddle,Elbow,,Questionable,Elbow,,Full Participation in Practice,2015-09-11T13:03:22Z
2015,REG,DET,1,00-0031387,TE,Eric Ebron,Eric,Ebron,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-09-11T13:01:40Z
2015,REG,DET,1,00-0029212,LB,Tahir Whitehead,Tahir,Whitehead,Elbow,,Probable,Elbow,,Full Participation in Practice,2015-09-11T13:02:39Z
2015,REG,GB,1,00-0027676,S,Morgan Burnett,Morgan,Burnett,Calf,,Questionable,Calf,,Did Not Participate In Practice,2015-09-11T12:57:51Z
2015,REG,GB,1,00-0030119,LB,Sam Barrington,Sam,Barrington,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2015-09-11T12:57:29Z
2015,REG,GB,1,00-0028002,WR,Randall Cobb,Randall,Cobb,Shoulder,,Probable,Shoulder,,Limited Participation in Practice,2015-09-11T12:58:10Z
2015,REG,HOU,1,00-0031098,S,Lonnie Ballentine,Lonnie,Ballentine,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T11:14:27Z
2015,REG,HOU,1,00-0026796,RB,Arian Foster,Arian,Foster,Groin,,Out,Groin,,Did Not Participate In Practice,2015-09-11T11:14:44Z
2015,REG,HOU,1,00-0028127,LB,Mike Mohamed,Mike,Mohamed,Calf,,Out,Calf,,Did Not Participate In Practice,2015-09-11T11:14:55Z
2015,REG,HOU,1,00-0031410,G,Xavier Su'a-Filo,Xavier,Su'a-Filo,Calf,,Out,Calf,,Did Not Participate In Practice,2015-09-11T11:15:07Z
2015,REG,HOU,1,00-0031929,LB,Carlos Thompson,Carlos,Thompson,Concussion,,Out,Concussion,,Limited Participation in Practice,2015-09-11T11:15:11Z
2015,REG,HOU,1,00-0026166,T,Duane Brown,Duane,Brown,Hand,,Probable,Hand,,Full Participation in Practice,2015-09-11T11:14:33Z
2015,REG,HOU,1,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:14:14Z
2015,REG,HOU,1,00-0031619,DT,Christian Covington,Christian,Covington,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-09-11T11:14:14Z
2015,REG,HOU,1,00-0031553,LB,Benardrick McKinney,Benardrick,McKinney,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:14:14Z
2015,REG,IND,1,00-0029547,RB,Vick Ballard,Vick,Ballard,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2015-09-11T10:49:16Z
2015,REG,IND,1,00-0026910,CB,Gregory Toler,Gregory,Toler,Neck,,Out,Neck,,Did Not Participate In Practice,2015-09-11T10:49:29Z
2015,REG,IND,1,00-0022059,LB,Robert Mathis,Robert,Mathis,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2015-09-11T10:49:51Z
2015,REG,IND,1,00-0032271,CB,D'Joun Smith,D'Joun,Smith,Knee,,Questionable,Knee,,Limited Participation in Practice,2015-09-11T10:50:14Z
2015,REG,IND,1,00-0028005,LB,Nate Irving,Nate,Irving,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T10:48:55Z
2015,REG,IND,1,00-0024249,LB,D'Qwell Jackson,D'Qwell,Jackson,Toe,,Probable,Toe,,Full Participation in Practice,2015-09-11T10:48:55Z
2015,REG,IND,1,00-0029825,CB,Sheldon Price,Sheldon,Price,Concussion,,Probable,Concussion,,Full Participation in Practice,2015-09-11T10:48:55Z
2015,REG,IND,1,00-0030563,LB,Bjoern Werner,Bjoern,Werner,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T10:48:55Z
2015,REG,JAX,1,00-0029600,DE,Andre Branch,Andre,Branch,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T08:54:30Z
2015,REG,JAX,1,00-0027038,DT,Sen'Derrick Marks,Sen'Derrick,Marks,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T08:55:02Z
2015,REG,JAX,1,00-0028067,TE,Julius Thomas,Julius,Thomas,Hand,,Out,Hand,,Did Not Participate In Practice,2015-09-11T08:55:08Z
2015,REG,JAX,1,00-0031431,WR,Marqise Lee,Marqise,Lee,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2015-09-11T08:55:20Z
2015,REG,JAX,1,00-0027888,RB,Toby Gerhart,Toby,Gerhart,Abdomen,,Questionable,Abdomen,,Limited Participation in Practice,2015-09-11T08:54:49Z
2015,REG,JAX,1,00-0032154,DT,Michael Bennett,Michael,Bennett,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-09-11T08:54:15Z
2015,REG,JAX,1,00-0030538,S,Johnathan Cyprien,Johnathan,Cyprien,Finger,,Probable,Finger,,Full Participation in Practice,2015-09-11T08:54:15Z
2015,REG,JAX,1,00-0029955,LB,LaRoy Reynolds,LaRoy,Reynolds,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T08:54:15Z
2015,REG,JAX,1,00-0027595,WR,Bryan Walters,Bryan,Walters,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2015-09-11T08:54:15Z
2015,REG,KC,1,00-0029524,G,Jeff Allen,Jeff,Allen,Knee,,Questionable,Knee,,Full Participation in Practice,2015-09-11T12:49:09Z
2015,REG,KC,1,00-0030584,T,Eric Fisher,Eric,Fisher,Ankle,,Questionable,Ankle,,Full Participation in Practice,2015-09-11T12:49:17Z
2015,REG,KC,1,00-0024324,WR,Jason Avant,Jason,Avant,Hip,,Probable,Hip,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0032128,WR,Chris Conley,Chris,Conley,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0030155,TE,Demetrius Harris,Demetrius,Harris,Foot,,Probable,Foot,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0030506,TE,Travis Kelce,Travis,Kelce,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0027170,LB,Joshua Mauga,Joshua,Mauga,Achilles,,Probable,Achilles,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0031957,DE,Rakeem Nunez-Roches,Rakeem,Nunez-Roches,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0029688,DT,Dontari Poe,Dontari,Poe,Back,,Probable,Back,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0031060,WR,De'Anthony Thomas,De'Anthony,Thomas,Calf,,Probable,Calf,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,KC,1,00-0030669,WR,Albert Wilson,Albert,Wilson,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-09-11T12:49:01Z
2015,REG,MIA,1,00-0027728,T,Jason Fox,Jason,Fox,Concussion,,Doubtful,Concussion,,Limited Participation in Practice,2015-09-11T10:13:36Z
2015,REG,MIA,1,00-0026155,T,Branden Albert,Branden,Albert,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T10:13:14Z
2015,REG,MIA,1,00-0029260,RB,LaMichael James,LaMichael,James,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-09-11T10:13:14Z
2015,REG,MIA,1,00-0031547,WR,DeVante Parker,DeVante,Parker,Foot,,Probable,Foot,,Full Participation in Practice,2015-09-11T10:13:14Z
2015,REG,MIA,1,00-0030484,CB,Jamar Taylor,Jamar,Taylor,Thigh,,Probable,Thigh,,Full Participation in Practice,2015-09-11T10:13:14Z
2015,REG,MIN,1,00-0029432,TE,Chase Ford,Chase,Ford,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-09-12T10:35:36Z
2015,REG,MIN,1,00-0029931,RB,Zach Line,Zach,Line,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-12T10:35:36Z
2015,REG,MIN,1,00-0031585,TE,MyCole Pruitt,MyCole,Pruitt,Ankle,,Probable,Ankle,,Full Participation in Practice,2015-09-12T10:35:36Z
2015,REG,MIN,1,00-0031242,DT,Shamar Stephen,Shamar,Stephen,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-12T10:35:36Z
2015,REG,NE,1,00-0031174,C,Bryan Stork,Bryan,Stork,Concussion,,Out,Concussion,,Did Not Participate In Practice,2015-09-09T12:29:42Z
2015,REG,NE,1,00-0029205,RB,Travaris Cadet,Travaris,Cadet,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2015-09-09T12:29:18Z
2015,REG,NE,1,00-0031566,DE,Trey Flowers,Trey,Flowers,Knee,,Questionable,Knee,,Full Participation in Practice,2015-09-09T12:29:30Z
2015,REG,NE,1,00-0029410,S,Tavon Wilson,Tavon,Wilson,Quadricep,,Questionable,Quadricep,,Limited Participation in Practice,2015-09-09T12:29:59Z
2015,REG,NO,1,00-0027018,S,Jairus Byrd,Jairus,Byrd,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T13:26:34Z
2015,REG,NO,1,00-0026857,LB,Dannell Ellerbe,Dannell,Ellerbe,Toe,,Out,Toe,,Did Not Participate In Practice,2015-09-11T13:26:43Z
2015,REG,NO,1,00-0026903,CB,Keenan Lewis,Keenan,Lewis,Hip,,Out,Hip,,Did Not Participate In Practice,2015-09-11T13:26:52Z
2015,REG,NO,1,00-0027861,RB,C.J. Spiller,C.J.,Spiller,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T13:26:58Z
2015,REG,NO,1,00-0031946,LB,Davis Tull,Davis,Tull,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2015-09-11T13:27:08Z
2015,REG,NO,1,00-0026289,RB,Tim Hightower,Tim,Hightower,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T13:27:15Z
2015,REG,NYG,1,00-0025412,LB,Jon Beason,Jon,Beason,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T10:40:15Z
2015,REG,NYG,1,00-0027265,WR,Victor Cruz,Victor,Cruz,Calf,,Out,Calf,,Did Not Participate In Practice,2015-09-11T10:40:30Z
2015,REG,NYG,1,00-0026832,LB,Jonathan Casillas,Jonathan,Casillas,Neck,,Probable,Neck,,Full Participation in Practice,2015-09-11T10:39:58Z
2015,REG,NYG,1,00-0021706,DT,Cullen Jenkins,Cullen,Jenkins,Hamstring,,Probable,Hamstring,,Full Participation in Practice,2015-09-11T10:39:58Z
2015,REG,NYG,1,00-0031562,DE,Owamagbe Odighizuwa,Owamagbe,Odighizuwa,Foot,,Probable,Foot,,Limited Participation in Practice,2015-09-11T10:39:58Z
2015,REG,NYJ,1,00-0030565,QB,Geno Smith,Geno,Smith,Jaw,,Out,Jaw,,Did Not Participate In Practice,2015-09-11T11:41:59Z
2015,REG,NYJ,1,00-0023954,DE,Stephen Bowen,Stephen,Bowen,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0027963,G,James Carpenter,James,Carpenter,Back,,Probable,Back,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0024193,G,Willie Colon,Willie,Colon,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0024234,CB,Antonio Cromartie,Antonio,Cromartie,Hip,,Probable,Hip,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0025945,LB,Erin Henderson,Erin,Henderson,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0027987,T,Ben Ijalana,Ben,Ijalana,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0027531,RB,Chris Ivory,Chris,Ivory,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0027992,S,Jaiquawn Jarrett,Jaiquawn,Jarrett,Shoulder,,Probable,Shoulder,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0028091,WR,Jeremy Kerley,Jeremy,Kerley,Concussion,,Probable,Concussion,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0031564,LB,Lorenzo Mauldin,Lorenzo,Mauldin,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0031934,WR,Devin Smith,Devin,Smith,Ribs,,Probable,Ribs,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,NYJ,1,00-0031933,DE,Leonard Williams,Leonard,Williams,Calf,,Probable,Calf,,Full Participation in Practice,2015-09-11T11:41:52Z
2015,REG,OAK,1,00-0030380,DE,Benson Mayowa,Benson,Mayowa,Knee,,Out,Knee,,Did Not Participate In Practice,2015-09-11T12:23:46Z
2015,REG,OAK,1,00-0028263,WR,Andre Holmes,Andre,Holmes,Hand,,Probable,Hand,,Full Participation in Practice,2015-09-11T12:22:42Z
2015,REG,OAK,1,00-0023509,DE,Justin Tuck,Justin,Tuck,Calf,,Probable,Calf,,Full Participation in Practice,2015-09-11T12:22:42Z
2015,REG,OAK,1,00-0032256,TE,Clive Walford,Clive,Walford,Knee,,Probable,Knee,,Full Participation in Practice,2015-09-11T12:22:42Z
2015,REG,PHI,1,00-0030061,TE,Zach Ertz,Zach,Ertz,Groin,,Questionable,Groin,,Full Participation in Practice,2015-09-12T09:43:11Z
2015,REG,PHI,1,00-0031371,LB,Marcus Smith,Marcus,Smith,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2015-09-12T09:43:21Z
2015,REG,PIT,1,00-0030524,QB,Landry Jones,Landry,Jones,Concussion,,Out,Concussion,,Did Not Participate In Practice,2015-09-09T12:56:04Z
2015,REG,SD,1,00-0029288,G,Johnnie Troutman,Johnnie,Troutman,Forearm,,Out,Forearm,,Did Not Participate In Practice,2015-09-11T12:21:08Z
